paper_id,journal_short,openalex_work_id,journal,work_type,publication_year,publication_date,volume,issue,title,doi,cited_by_count,citation_percentile,keywords,keyword_count,openalex_topics,topic_count,primary_topic,primary_topic_count,author_count,author_names,author_ids,institution_names,num_institutions,total_valid_chars,proof_chars,proof_density,display_chars,display_density,math_density
JASA_2023_0855,JASA,https://openalex.org/W4390044937,Journal of the American Statistical Association,article,2023,2023-12-21,119.0,548.0,Dynamic Matrix Recovery,https://doi.org/10.1080/01621459.2023.2297468,1,50.03691500000001,Algorithm | Artificial intelligence | Compressed sensing | Computer science | Convergence (economics) | Gaussian | Mathematical optimization | Mathematics | Matrix (chemical analysis) | Matrix completion | Noise (video) | Pooling | Rank (graph theory) | Smoothness | Sparse matrix | Thresholding,16,Blind Source Separation Techniques | Electrical and Bioimpedance Tomography | Sparse and Compressive Sensing Techniques,3,Sparse and Compressive Sensing Techniques,1,3,Ziyuan Chen | Ying Yang | Fang Yao,https://openalex.org/A5101571870 | https://openalex.org/A5100451649 | https://openalex.org/A5041649403,Academy of Mathematics and Systems Science | Chinese Academy of Sciences | King University | Peking University,4,161218,3511,0.0218,56623,0.3512,0.3729980523266633
JASA_2024_0857,JASA,https://openalex.org/W4398143363,Journal of the American Statistical Association,article,2024,2024-05-20,120.0,549.0,Rational Kriging,https://doi.org/10.1080/01621459.2024.2356296,1,67.919129,Computer science | Kriging | Mathematics | Statistics,4,Advanced Multi-Objective Optimization Algorithms | Complex Systems and Decision Making | Probabilistic and Robust Engineering Design,3,Probabilistic and Robust Engineering Design,1,1,V. Roshan Joseph,https://openalex.org/A5015629734,Georgia Institute of Technology,1,46755,406,0.0087,5266,0.1126,0.12131322853170784
JASA_2024_0859,JASA,https://openalex.org/W4401747793,Journal of the American Statistical Association,article,2024,2024-08-22,120.0,550.0,Statistical Inference for Networks of High-Dimensional Point Processes,https://doi.org/10.1080/01621459.2024.2392907,1,72.428135,Artificial intelligence | Computer science | Econometrics | Inference | Mathematics | Physics | Point (geometry) | Point process | Statistical inference | Statistical physics | Statistics,11,Point processes and geometric inequalities | Stochastic processes and statistical mechanics | Topological and Geometric Data Analysis,3,Point processes and geometric inequalities,1,3,Xu Wang | Mladen Kolar | Ali Shojaie,https://openalex.org/A5083817940 | https://openalex.org/A5016868056 | https://openalex.org/A5060606663,Seattle University | University of Chicago | University of Washington,3,189787,95351,0.5024,65938,0.3474,0.849842191509429
JASA_2024_0860,JASA,https://openalex.org/W4404034624,Journal of the American Statistical Association,article,2024,2024-11-04,120.0,552.0,Two Sample Test for Covariance Matrices in Ultra-High Dimension,https://doi.org/10.1080/01621459.2024.2423971,1,74.50796600000001,Applied mathematics | Chemistry | Chromatography | Combinatorics | Covariance | Covariance intersection | Dimension (graph theory) | Estimation of covariance matrices | Geology | Law of total covariance | Mathematics | Sample (material) | Statistics | Test (biology),14,Bayesian Methods and Mixture Models | Random Matrices and Applications | Statistical Methods and Inference,3,Random Matrices and Applications,1,3,Xiucai Ding | Yichen Hu | Zhenggang Wang,https://openalex.org/A5054237838 | https://openalex.org/A5008396609 | https://openalex.org/A5101951795,"University of California, Davis",1,123331,25071,0.2033,26743,0.2168,0.4201214617573846
JASA_2024_0861,JASA,https://openalex.org/W4405237465,Journal of the American Statistical Association,article,2024,2024-12-10,120.0,551.0,Adaptive Testing for High-Dimensional Data,https://doi.org/10.1080/01621459.2024.2439617,1,75.65727799999999,Applied mathematics | Covariance | Estimator | Mathematics | Norm (philosophy) | Order statistic | Statistical hypothesis testing | Statistics | Studentized range | Test statistic,10,Advanced Statistical Methods and Models | Markov Chains and Monte Carlo Methods | Statistical Methods and Inference,3,Statistical Methods and Inference,1,3,Yangfan Zhang | Runmin Wang | Xiaofeng Shao,https://openalex.org/A5018590276 | https://openalex.org/A5078384426 | https://openalex.org/A5100939938,Texas A&M University | Two Sigma Investments (United States) | University of Illinois Urbana-Champaign,3,126372,10883,0.0861,113003,0.8942,0.9803279207419365
JASA_2025_0865,JASA,https://openalex.org/W4406664218,Journal of the American Statistical Association,article,2025,2025-01-21,120.0,551.0,High-Dimensional Expected Shortfall Regression,https://doi.org/10.1080/01621459.2024.2448860,1,83.41457199999999,Econometrics | Economics | Expected shortfall | Mathematics | Regression | Risk management | Statistics,7,Bayesian Methods and Mixture Models | Gaussian Processes and Bayesian Inference | Statistical Methods and Inference,3,Statistical Methods and Inference,1,4,Shushu Zhang | Xuming He | Kean Ming Tan | Wen‐Xin Zhou,https://openalex.org/A5055224550 | https://openalex.org/A5059997582 | https://openalex.org/A5101587429 | https://openalex.org/A5103015097,University of Illinois Chicago | University of Michigan | Washington University in St. Louis,3,158568,11204,0.0707,18639,0.1175,0.1882031683567933
JASA_2025_0866,JASA,https://openalex.org/W4407022844,Journal of the American Statistical Association,article,2025,2025-01-31,120.0,552.0,Estimation of Over-Parameterized Models from an Auto-Modeling Perspective,https://doi.org/10.1080/01621459.2025.2455192,1,79.592931,Algorithm | Artificial intelligence | Computer science | Econometrics | Economics | Estimation | Mathematics | Parameterized complexity | Perspective (graphical) | Statistics,10,Advanced Multi-Objective Optimization Algorithms | Machine Learning and Data Classification | Simulation Techniques and Applications,3,Advanced Multi-Objective Optimization Algorithms,1,2,Yiran Jiang | Chuanhai Liu,https://openalex.org/A5101582359 | https://openalex.org/A5015399833,,0,313970,8909,0.0284,40460,0.1289,0.15724113768831416
JASA_2025_0867,JASA,https://openalex.org/W4407909857,Journal of the American Statistical Association,article,2025,2025-02-25,120.0,552.0,Multi-Dimensional Domain Generalization with Low-Rank Structures,https://doi.org/10.1080/01621459.2025.2471055,1,71.511826,Combinatorics | Computer science | Domain (mathematical analysis) | Generalization | Mathematical analysis | Mathematics | Rank (graph theory) | Statistics,8,Advanced Numerical Methods in Computational Mathematics | Model Reduction and Neural Networks | Seismic Imaging and Inversion Techniques,3,Advanced Numerical Methods in Computational Mathematics,1,2,Sai Li | Linjun Zhang,https://openalex.org/A5100326557 | https://openalex.org/A5115593378,Renmin University of China | Rutgers Sexual and Reproductive Health and Rights,2,68625,5478,0.0798,9276,0.1352,0.21499453551912567
JASA_2025_0869,JASA,https://openalex.org/W4409630943,Journal of the American Statistical Association,article,2025,2025-04-21,120.0,551.0,Estimating Heterogeneous Causal Mediation Effects with Bayesian Decision Tree Ensembles,https://doi.org/10.1080/01621459.2025.2491155,1,85.76143499999999,Artificial intelligence | Bayesian probability | Combinatorics | Computer science | Decision tree | Econometrics | Mathematics | Mediation | Statistics | Tree (set theory),10,Advanced Causal Inference Techniques | Bayesian Modeling and Causal Inference | Statistical Methods and Inference,3,Advanced Causal Inference Techniques,1,2,Angela Ting | Antonio R. Linero,https://openalex.org/A5102807682 | https://openalex.org/A5102957047,The University of Texas at Austin,1,70261,0,0.0,3556,0.0506,0.050611292182007085
JASA_2025_0871,JASA,https://openalex.org/W4412427552,Journal of the American Statistical Association,article,2025,2025-07-15,121.0,553.0,Integrated Path Stability Selection,https://doi.org/10.1080/01621459.2025.2525589,1,79.319959,Artificial intelligence | Computer science | Machine learning | Mathematics | Selection (genetic algorithm) | Stability (learning theory) | Statistics,7,Control Systems and Identification | Fault Detection and Control Systems | Probabilistic and Robust Engineering Design,3,Fault Detection and Control Systems,1,2,Omar Melikechi | Jeffrey W. Miller,https://openalex.org/A5014667411 | https://openalex.org/A5067934767,Harvard University,1,112895,15665,0.1388,13851,0.1227,0.26144647681473937
JASA_2025_0872,JASA,https://openalex.org/W4412602685,Journal of the American Statistical Association,article,2025,2025-07-23,121.0,553.0,"Additive Multi-Index Gaussian Process Modeling, with Application to Multi-Physics Surrogate Modeling of the Quark-Gluon Plasma",https://doi.org/10.1080/01621459.2025.2529025,1,89.81922399999999,Applied mathematics | Computer science | Gaussian | Gaussian process | Gluon | Index (typography) | Mathematics | Nuclear physics | Particle physics | Physics | Plasma | Quantum mechanics | Quark | Quark–gluon plasma | Statistical physics,15,Gaussian Processes and Bayesian Inference | High-Energy Particle Collisions Research | Soil Geostatistics and Mapping,3,Gaussian Processes and Bayesian Inference,1,4,Kevin Li | Simon Mak | J.-F. Paquet | Steffen A. Bass,https://openalex.org/A5100667665 | https://openalex.org/A5090927430 | https://openalex.org/A5088977121 | https://openalex.org/A5042522958,Duke University | Vanderbilt University,2,130253,912,0.007,14003,0.1075,0.11450791920339647
JASA_2025_0873,JASA,https://openalex.org/W4412826996,Journal of the American Statistical Association,article,2025,2025-08-01,121.0,553.0,Debiased Calibration Estimation Using Generalized Entropy in Survey Sampling,https://doi.org/10.1080/01621459.2025.2537452,1,89.017929,Calibration | Computer science | Econometrics | Mathematics | Sampling (signal processing) | Statistics,6,Advanced Statistical Methods and Models | Advanced Statistical Process Monitoring | Survey Sampling and Estimation Techniques,3,Survey Sampling and Estimation Techniques,1,3,Yonghyun Kwon | Jae Kwang Kim | Yumou Qiu,https://openalex.org/A5046019566 | https://openalex.org/A5100652681 | https://openalex.org/A5057369634,Iowa State University | King University | Korea Military Academy | Peking University,4,94191,5196,0.0552,10460,0.1111,0.16621545582911318
JASA_2025_0875,JASA,https://openalex.org/W4413218300,Journal of the American Statistical Association,article,2025,2025-08-11,121.0,553.0,A Bayesian Nonparametric Approach to Mediation and Spillover Effects with Multiple Mediators in Cluster-Randomized Trials,https://doi.org/10.1080/01621459.2025.2544366,1,89.390921,Bayesian probability | Cluster (spacecraft) | Computer science | Econometrics | Economics | Internal medicine | Mathematics | Mediation | Medicine | Nonparametric statistics | Psychology | Randomized controlled trial | Randomized experiment | Sociology | Spillover effect | Statistics,16,Advanced Causal Inference Techniques | Statistical Methods and Bayesian Inference | Statistical Methods and Inference,3,Advanced Causal Inference Techniques,1,2,Yuki Ohnishi | Fan Li,https://openalex.org/A5037825888 | https://openalex.org/A5100373539,Yale University,1,234257,40343,0.1722,57199,0.2442,0.4163888379002548
JASA_2025_0878,JASA,https://openalex.org/W4414145216,Journal of the American Statistical Association,article,2025,2025-09-09,,,Policy Learning with Distributional Welfare,https://doi.org/10.1080/01621459.2025.2552514,1,89.39067200000001,Counterfactual thinking | Distribution (mathematics) | Minimax | Outcome (game theory) | Quantile | Regret | Welfare,7,"Advanced Causal Inference Techniques | Economic Policies and Impacts | Health Systems, Economic Evaluations, Quality of Life",3,Advanced Causal Inference Techniques,1,2,Yifan Cui | Sukjin Han,https://openalex.org/A5049569229 | https://openalex.org/A5071480416,Communication University of Zhejiang | University of Bristol | Zhejiang University,3,113021,12834,0.1136,9420,0.0833,0.19690146079047258
JASA_2025_0879,JASA,https://openalex.org/W4414627634,Journal of the American Statistical Association,article,2025,2025-09-30,,,Spatiotemporal Besov Priors for Bayesian Inverse Problems,https://doi.org/10.1080/01621459.2025.2560688,1,92.334152,Bayesian probability | Inverse | Inverse problem | Inverse theory | Prior information | Prior probability,6,Numerical methods in inverse problems | Probabilistic and Robust Engineering Design | Sparse and Compressive Sensing Techniques,3,Numerical methods in inverse problems,1,4,Shiwei Lan | Mirjeta Pasha | Shuyi Li | Weining Shen,https://openalex.org/A5010359809 | https://openalex.org/A5065506133 | https://openalex.org/A5100638587 | https://openalex.org/A5070843841,"Arizona State University | Irvine University | University of California, Irvine | Virginia Tech",4,180851,29432,0.1627,21684,0.1199,0.28264151152053346
JASA_2025_0881,JASA,https://openalex.org/W4414656521,Journal of the American Statistical Association,article,2025,2025-09-30,,,High-Dimensional Spatial Autoregression with Latent Factors by Diversified Projections,https://doi.org/10.1080/01621459.2025.2562644,1,93.005892,Autoregressive model | Bayesian vector autoregression | Latent variable | Projection (relational algebra) | Vector autoregression,5,Bayesian Methods and Mixture Models | Spatial and Panel Data Analysis | Statistical Methods and Inference,3,Spatial and Panel Data Analysis,1,5,Jiaxin Shi | Xuening Zhu | Jing Zhou | Baichen Yu | Hansheng Wang,https://openalex.org/A5034261821 | https://openalex.org/A5080568733 | https://openalex.org/A5017375826 | https://openalex.org/A5103397196 | https://openalex.org/A5048394694,Fudan University | Peking University | Renmin University of China,3,74694,2746,0.0368,2684,0.0359,0.0726966021367178
